Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
N_delphensis,1,0,1,1,0,0,1,1,0,0,2,0,0,0,2,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,5,2,0,1,1,1,0,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,9,11,6,3,7,10,4,6,0,13,7,7,4,14,11,2,6,0,1,20,20,29,57,49,8,102,0,0.832905271,-1.007692308,7.038085938,0.27972028,-0.559615788,-0.762140052,-0.758365761,-0.684219511,0.441413193,0.815541315,0.815541315
N_nivariensis,1,2,1,4,0,0,0,1,1,1,5,1,4,2,8,10,4,23,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,6,2,0,5,4,0,1,1,2,0,3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,28,13,13,2,5,8,11,6,6,0,11,9,4,5,13,10,1,8,0,3,20,19,26,71,52,7,114,-1,0.828441759,-1.141025641,6.575195313,0.25,-0.182321557,-0.693147181,-1.429575497,-0.620478082,-0.062443011,0.528171666,0.528171666
Nk_castellii,2,2,2,5,0,0,3,1,2,0,5,2,4,1,10,7,3,11,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,0,1,2,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,8,5,10,4,9,15,10,8,0,13,9,4,11,10,9,2,9,0,3,22,18,41,68,48,7,111,-4,0.851886398,-0.844512195,5.543945313,0.243902439,-0.336472237,-0.200670696,-0.554899844,0.909265235,0.18827918,-1.306142077,-1.306142077
Nm_castellii,2,0,2,3,0,0,0,0,1,0,3,2,5,0,5,8,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,2,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,6,6,3,3,2,11,1,9,0,3,6,4,7,9,4,4,4,0,0,9,18,22,39,33,4,64,9,0.796090685,-1.035714286,10.71777344,0.275510204,0.559615788,0,1.216841366,-0.002321463,0.643214757,0.316860979,0.316860979
S_arboricola,2,0,0,2,0,1,0,1,2,0,0,3,4,0,4,6,6,12,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,8,10,4,2,0,1,3,6,0,0,3,0,4,6,2,1,7,0,1,3,12,18,26,23,1,52,9,0.727178727,-0.544117647,11.42285156,0.220588235,1.386294361,0,1.992367932,1.412430407,-0.050688645,nan,nan
S_eubayanus,2,0,1,2,1,0,0,0,1,0,1,5,3,2,7,7,9,12,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,13,10,6,4,2,1,3,5,5,1,1,1,0,3,5,2,0,6,0,1,2,10,15,31,22,1,53,8,0.739530914,-0.685507246,11.04785156,0.173913044,0,0,1.784536184,0.968715726,0.136219425,nan,nan
S_kudriavzevii,2,0,0,4,0,0,0,0,2,0,0,3,4,0,7,10,5,13,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,9,6,3,1,1,2,3,6,0,0,2,0,4,4,2,1,6,0,1,2,10,16,27,21,1,49,8,0.716879899,-0.576923077,11.72949219,0.184615385,1.098612289,0.336472237,1.923017941,0.264617656,-0.634427333,nan,nan
S_paradoxus,2,0,1,1,0,0,0,0,2,0,1,2,2,0,1,6,8,7,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,9,6,3,1,1,4,2,5,0,0,2,0,3,6,3,0,7,0,1,2,11,16,24,22,1,45,9,0.724269981,-0.676190476,11.50488281,0.206349206,1.098612289,-0.15415068,2.561882015,0.228736466,0.377297585,nan,nan
S_pastorianus,2,0,1,2,1,0,1,0,1,0,1,5,3,2,7,7,9,12,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,13,10,6,4,2,1,3,4,5,1,2,1,0,3,5,2,0,6,0,1,3,10,15,30,23,1,53,7,0.743963745,-0.730434783,10.61425781,0.188405797,-0.405465108,0,1.083750928,1.443978153,0.017763065,nan,nan
Y_lipolytica,2,2,0,11,2,0,0,2,1,2,4,3,4,2,24,19,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,5,3,0,0,1,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,33,13,9,10,2,8,8,12,6,0,6,2,0,7,8,6,5,5,0,0,8,14,33,72,35,0,109,6,0.783691544,-0.743571429,10.20019531,0.157142857,-0.84729786,-0.251314428,0.114323061,0.09643657,0.518762687,nan,nan
Z_parabailii,2,0,1,2,0,0,1,0,0,0,1,0,4,0,3,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,3,1,0,4,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,13,12,10,3,7,3,3,10,0,7,6,0,4,7,4,3,6,1,2,13,17,27,43,43,3,93,4,0.820463608,-1.087931034,9.690429688,0.25862069,-0.133531393,0.318453731,-0.681472109,-0.316456558,0.63613481,-0.648030795,-0.648030795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,0,0,2,0,0,0,0,2,0,0,2,2,0,4,8,10,10,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,10,4,4,2,1,1,2,5,0,0,2,0,3,7,2,0,8,0,1,2,12,17,24,24,1,51,10,0.699980097,-0.612121212,11.51660156,0.212121212,1.098612289,-0.287682073,3.076962963,0.341494107,-0.330766601,nan,nan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,0.428571429,1.523809524,4.047619048,0.476190476,0.238095238,0.666666667,0.666666667,0.952380952,0.666666667,2.952380952,2.238095238,3.238095238,1.047619048,8.80952381,8.619047619,7.380952381,17.28571429,0.428571429,0.047619048,0.047619048,0,0,0.095238095,0.380952381,0,0.333333333,0,0.095238095,0.095238095,0.285714286,3.285714286,1.238095238,0,0,0,0,0,0,0,0,0.238095238,0,0,0.047619048,0,0,0,0,0,0.047619048,0.095238095,0.142857143,0.047619048,0.047619048,0.095238095,0.095238095,0,0.238095238,0,0.333333333,0.095238095,1.142857143,3.666666667,1.333333333,0.047619048,4.523809524,2.380952381,0,0.80952381,0.666666667,1.666666667,0,1.523809524,3.238095238,0.095238095,0.523809524,0.714285714,0,0.142857143,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0.095238095,0,0,0,0,0.190476191,0.142857143,0.095238095,0.190476191,0,0,8.714285714,0,22.66666667,11.95238095,9.952380952,7.142857143,3.19047619,4.476190476,10.57142857,6.619047619,6.714285714,0.142857143,5.714285714,5.904761905,1.761904762,5.238095238,8.666666667,6.380952381,2.333333333,6.095238095,0.095238095,2,11.61904762,15.38095238,27.19047619,57.61904762,38.95238095,3.857142857,93,3.761904762,0.790707389,-0.895887138,8.966192336,0.210516402,0.175394451,-0.16573737,0.077314999,0.672377533,0.178248896,-0.072407651,-0.072407651
St Dev.,,0.746420027,1.470341716,2.635833653,0.74960307,0.538958431,0.966091783,0.730296743,0.74001287,1.016530045,2.132514724,1.70014005,1.786190413,1.07126983,6.169433099,3.680709041,2.871866823,7.577221504,0.746420027,0.21821789,0.21821789,0,0,0.300792604,0.497613352,0,0.483045892,0,0.300792604,0.300792604,0.46291005,1.27054544,1.179184545,0,0,0,0,0,0,0,0,0.538958431,0,0,0.21821789,0,0,0,0,0,0.21821789,0.300792604,0.358568583,0.21821789,0.21821789,0.300792604,0.300792604,0,0.624880941,0,0.483045892,0.300792604,0.72702918,1.798147195,0.856348839,0.21821789,2.249867721,1.935876816,0,0.92838826,0.658280589,1.064581295,0,1.569045813,1.261140829,0.300792604,0.74960307,0.845154255,0,0.358568583,0,0.300792604,0,0,0,0,0,0,0,0,0,0,0,0.21821789,0,0,0.300792604,0,0,0,0,0.402373908,0.358568583,0.300792604,0.402373908,0,0,2.648449681,0,9.243015381,3.598280012,4.018410015,4.138667833,2.749891773,3.010299779,8.059599423,4.532948163,2.10102016,0.358568583,4.383410284,3.726992915,2.047065263,2.188715649,4.246567241,3.955707149,1.932183566,1.546116487,0.300792604,1.303840481,7.399163402,4.543965124,8.640712052,25.17831645,12.55179744,2.707133434,33.3811324,4.784399251,0.045920735,0.224979232,2.297286649,0.039832508,0.669088839,0.54080018,1.644979896,1.127158,0.461653409,0.95037869,0.95037869
