Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
N_delphensis,1,0,1,1,0,2,0,1,1,0,1,1,1,0,1,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,2,4,7,1,4,8,0,7,1,1,11,0,3,9,9,0,2,1,2,12,16,21,27,30,3,55,4,0.759424161,-1.225925926,9.415039063,0.345679012,1.791759469,-0.223143551,0.0681045,-0.217451894,-1.242095003,-0.789329922,-0.789329922
N_nivariensis,1,0,1,0,0,1,0,1,2,0,1,2,2,0,2,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,2,3,9,1,5,6,1,9,1,1,10,0,4,11,9,1,2,1,2,11,20,25,26,33,3,61,9,0.776801721,-1.135632184,10.06347656,0.356321839,1.704748092,-0.182321557,1.574803264,-0.341256165,-1.179721667,-0.758531995,-0.758531995
Nk_castellii,2,0,1,2,0,0,0,1,1,0,1,1,1,0,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,2,4,8,3,2,6,3,7,1,6,9,0,6,9,9,2,3,1,4,15,16,28,29,33,5,63,1,0.824424801,-0.878947368,8.051757813,0.32631579,0.356674944,-0.223143551,-0.38402052,-1.945029298,-0.050056325,-1.245802577,-1.245802577
Nm_castellii,2,0,1,2,0,0,0,2,1,0,1,1,1,0,2,3,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,2,2,5,2,3,3,2,5,0,3,7,0,4,10,9,0,5,0,1,10,15,23,22,27,1,51,5,0.759274824,-0.77260274,9.752929688,0.342465753,0.693147181,-0.606135804,0.466437415,-0.964588615,0.439087775,nan,nan
S_arboricola,2,1,0,1,0,0,1,0,1,0,2,1,1,0,3,2,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,2,3,10,5,4,2,2,7,1,3,5,0,2,4,6,0,5,1,1,8,11,23,24,21,2,52,3,0.785070949,-0.752857143,9.510742188,0.271428571,0.405465108,0.470003629,-0.251803154,-0.344595965,-0.274592821,-0.558511474,-0.558511474
S_eubayanus,2,1,0,0,0,0,1,0,1,1,1,1,2,0,2,1,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,4,10,6,4,1,2,7,1,2,5,0,3,4,6,0,4,1,1,7,11,23,23,21,2,52,4,0.784427307,-0.714492754,9.852539063,0.260869565,0.693147181,0.470003629,0.146708062,-0.652492742,-0.342014444,-0.56291098,-0.56291098
S_kudriavzevii,2,1,0,0,0,0,1,0,1,0,2,1,1,0,2,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,2,3,11,5,4,2,2,7,1,3,5,1,2,4,7,0,4,1,1,8,11,24,22,21,3,51,3,0.789855384,-0.67,9.510742188,0.271428571,0.405465108,0.470003629,-0.251803154,-0.344595965,-0.274592821,-0.857054725,-0.857054725
S_paradoxus,2,2,0,1,0,0,1,0,1,0,4,1,1,0,3,2,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,2,3,11,4,5,3,2,6,1,3,5,0,2,4,6,0,4,1,1,8,10,23,25,20,2,52,2,0.785351541,-0.777142857,9.043945313,0.257142857,0.405465108,0.336472237,-0.308514348,-0.507026554,-0.16168237,-0.558511474,-0.558511474
S_pastorianus,2,1,0,0,0,0,1,0,1,1,1,1,2,0,2,1,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,4,10,6,4,1,2,7,1,3,5,0,3,4,6,0,4,1,1,8,11,23,23,22,2,53,3,0.788242014,-0.754285714,9.510742188,0.271428571,0.405465108,0.470003629,-0.251803154,-0.344595965,-0.395128746,-0.558511474,-0.558511474
Y_lipolytica,2,0,1,1,0,1,0,0,1,0,2,2,1,0,2,2,6,7,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,1,3,0,0,4,0,0,0,1,1,0,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,6,9,16,3,8,10,8,6,0,6,13,2,7,14,18,4,9,1,4,19,20,54,54,45,7,105,1,0.857430392,-0.49375,8.102539063,0.24375,0.693147181,-0.762140052,-0.870392572,-0.557249291,-0.518013833,-1.324647326,-1.324647326
Z_parabailii,2,0,0,2,1,1,0,0,1,0,0,4,1,1,7,3,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,11,4,6,6,1,2,4,6,6,1,2,9,0,3,4,9,2,6,0,1,11,10,26,31,25,1,57,-1,0.794244539,-0.462650602,5.803710938,0.253012048,1.203972804,0.336472237,-0.435062772,-0.482732548,0.088939928,nan,nan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,2,0,0,0,0,1,0,1,0,4,1,1,0,1,1,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,2,3,12,4,5,3,1,6,1,3,5,0,2,4,6,0,5,1,1,8,10,25,23,20,2,51,2,0.778411729,-0.674285714,9.043945313,0.257142857,0.405465108,0.336472237,-0.308514348,-0.507026554,-0.16168237,-0.558511474,-0.558511474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,0.523809524,0.761904762,0.857142857,0.095238095,0.380952381,0.523809524,0.857142857,1.047619048,0.095238095,1.761904762,1.80952381,1.142857143,0.095238095,2.428571429,2.666666667,4.857142857,4.476190476,0.333333333,0.047619048,0,0,0,0.285714286,0.666666667,0,0.333333333,0,0,0.095238095,0.047619048,0.238095238,0.238095238,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0,0.047619048,0,1.047619048,0,0,0.285714286,0,0.047619048,0,0.047619048,1.571428571,1.285714286,0,2.428571429,0.428571429,0,0.285714286,0.523809524,0.523809524,0.047619048,0.476190476,0.238095238,0.333333333,0.523809524,0.952380952,0,1,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,8.238095238,0,8.80952381,2.952380952,4.19047619,8.952380952,2.714285714,4.333333333,5.047619048,2.666666667,6.428571429,0.714285714,3.571428571,7.904761905,0.190476191,3.714285714,7.952380952,8.476190476,1,4.333333333,0.619047619,1.80952381,11.47619048,14.38095238,26.47619048,28.47619048,28.80952381,2.619047619,60.47619048,2.904761905,0.792190916,-0.842614875,8.649507068,0.298981553,0.76144592,-0.132826861,-0.058314963,-0.516627357,-0.22837273,-0.700055864,-0.700055864
St. Dev,,0.74960307,0.768424486,0.792824967,0.300792604,0.589592272,0.92838826,0.853563957,0.21821789,0.300792604,1.179184545,1.030487633,0.358568583,0.300792604,1.719634513,1.354006401,1.8516402,2.271982562,0.483045892,0.21821789,0,0,0,0.560611911,0.483045892,0,0.483045892,0,0,0.300792604,0.21821789,0.538958431,0.436435781,0,0,0,0,0,0,0,0,0.478091444,0,0,0,0,0,0,0,0,0.436435781,0.300792604,0,0.21821789,0,0.21821789,0,0,0.46291005,0,0.21821789,0,0.21821789,0.810643483,0.643650304,0,1.287300609,0.507092553,0,0.46291005,0.601585208,0.511766316,0.21821789,0.511766316,0.538958431,0.658280589,0.601585208,0.21821789,0,0.316227766,0,0,0,0,0.21821789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300792604,0,0,0,0,1.997617629,0,3.108360462,1.203170415,1.806074407,2.499523764,1.677583296,1.712697677,2.819152186,2.033060091,1.362770288,0.46291005,2.856071228,2.321739906,0.511766316,1.45405836,3.293572384,2.581066594,1.483239697,1.957890021,0.497613352,1.167006753,4.032605208,3.639727881,6.675470378,7.22923957,7.284360285,1.564486832,12.67524772,3.672938359,0.02253463,0.243312019,1.734991343,0.041621043,0.542132959,0.448808964,0.762431613,0.631081714,0.480254819,0.384238135,0.384238135
