Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
N_delphensis,1,2,0,7,0,0,3,0,2,0,5,3,2,0,14,17,2,20,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,4,0,3,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,31,7,11,7,0,10,10,9,8,0,6,4,3,2,10,12,4,5,2,3,10,18,30,71,35,8,103,8,0.813687946,-0.894444444,10.05566406,0.194444444,-0.336472237,-0.200670696,-0.325199727,1.574983178,-0.509519304,0.827335502,0.827335502
N_nivariensis,1,2,0,8,0,0,2,0,2,1,3,2,3,0,15,17,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,9,4,0,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,34,9,8,6,1,7,11,7,9,0,5,4,4,4,8,9,7,5,2,2,9,17,31,68,35,8,98,8,0.815189911,-0.811971831,10.32910156,0.183098592,-0.182321557,0.105360516,-0.01254317,1.624484691,-0.59024686,-0.011006248,-0.011006248
Nk_castellii,2,0,1,5,1,0,2,1,0,0,2,2,0,1,9,6,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,6,1,0,6,3,0,2,1,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11,0,30,7,12,6,3,5,10,12,5,0,10,3,3,8,12,10,4,7,0,6,13,17,35,72,37,9,105,4,0.83172097,-0.67254902,9.301757813,0.196078431,-1.011600912,-0.773189888,-1.582168939,1.103760967,-0.656733893,-1.026612832,-1.026612832
Nm_castellii,2,0,3,3,1,1,0,0,0,0,3,1,1,1,6,3,4,12,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,2,0,5,1,0,2,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,9,4,7,4,3,10,3,3,0,4,11,7,8,7,7,5,5,0,4,15,10,32,51,34,11,82,-5,0.81906014,-0.55859375,5.276367188,0.1953125,0.875468737,-0.693147181,-0.410255955,0.583351694,0.109718233,0.639314131,1.266738598
S_arboricola,2,0,1,3,0,0,0,0,0,0,2,1,1,0,5,4,3,20,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4,1,0,4,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,0,16,8,16,7,1,1,8,2,2,0,2,1,1,4,6,8,0,3,0,2,3,8,22,44,19,3,62,5,0.732708432,-0.470454546,9.997070313,0.125,-0.405465108,-0.84729786,0.157974915,1.831772103,0.31700446,-0.753740271,-0.753740271
S_eubayanus,2,0,1,1,0,0,0,0,1,0,1,2,2,0,1,2,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,8,9,11,7,1,1,6,2,3,0,2,1,2,4,6,7,1,2,0,2,3,9,21,29,21,4,51,6,0.767034674,-0.452,10.21191406,0.16,-0.405465108,-0.559615788,0.333331048,1.582232842,0.034981933,-1.122976344,-1.122976344
S_kudriavzevii,2,0,0,2,0,0,0,0,1,0,1,2,2,0,2,3,2,18,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5,1,0,3,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,14,7,17,7,1,1,7,3,3,0,2,1,1,4,6,7,0,3,0,2,3,9,21,43,19,3,62,6,0.740996491,-0.512790698,10.21191406,0.139534884,-0.405465108,-0.559615788,0.37403984,1.864683453,0.736889925,-0.763416,-0.763416
S_paradoxus,2,0,0,2,0,0,0,0,1,0,1,2,2,0,2,3,3,18,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,13,8,14,7,1,1,6,2,3,0,2,1,1,3,6,7,1,4,0,2,3,9,22,37,20,3,58,6,0.753415145,-0.454878049,10.21191406,0.146341463,-0.405465108,-0.559615788,0.361884747,1.765174532,0.488440429,-0.783936766,-0.783936766
S_pastorianus,2,0,1,1,0,0,0,0,1,0,1,2,2,0,1,2,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,8,9,11,7,1,1,6,2,3,0,2,1,2,4,6,7,1,2,0,2,3,9,21,29,21,4,51,6,0.767034674,-0.452,10.21191406,0.16,-0.405465108,-0.559615788,0.333331048,1.582232842,0.034981933,-1.122976344,-1.122976344
Y_lipolytica,2,3,2,4,5,0,2,1,0,3,10,10,5,5,20,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,1,0,9,2,0,1,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,1,38,33,12,23,4,13,17,28,12,0,10,5,6,4,9,12,9,13,1,4,15,21,61,112,69,11,187,6,0.848287652,-0.690909091,9.786132813,0.14229249,-0.606135804,0.262364265,-0.987407112,3.017582127,0.609737115,-0.145077359,-0.145077359
Z_parabailii,2,1,1,5,2,0,1,0,1,0,4,5,2,3,16,10,4,20,1,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,3,1,0,8,4,0,0,1,2,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,27,13,10,12,1,5,14,12,9,1,5,3,7,1,8,11,4,8,0,3,8,17,36,70,38,10,105,9,0.826660473,-0.625324675,10.22753906,0.162337662,-0.405465108,0.105360516,0.485790019,1.148245733,0.08117421,0.103940708,0.103940708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,4,4,1,1,0,0,1,2,2,0,2,1,1,0,2,3,0,0,0,1,3,4,4,8,11,2,19,1,0.628669655,-1.088,8.497070313,0.28,-0.405465108,0,-0.978693239,0.859930796,-0.521009526,-1.017116499,-1.017116499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,1.571428571,1.095238095,4.714285714,0.619047619,0.047619048,0.80952381,0.333333333,1,0.285714286,4.904761905,2.619047619,2.285714286,0.761904762,9.476190476,9,4.285714286,19.33333333,0.523809524,0.047619048,0,0,0.047619048,0,0.047619048,0,0.047619048,0,0,0,1.19047619,4.047619048,0.857142857,0,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0.095238095,0,0,0.333333333,0.238095238,0,0.476190476,0.714285714,0.047619048,0.333333333,0.095238095,0.761904762,0,0,0.380952381,0,0.047619048,0,0.142857143,4.619047619,1.047619048,0,5.666666667,2.428571429,0,1.238095238,0.904761905,1.428571429,0.047619048,0.619047619,4.047619048,0.047619048,0.095238095,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.190476191,0,0.142857143,0.047619048,0,0,0,0.80952381,0.476190476,0.142857143,0.380952381,0,0,9,0.047619048,24.76190476,11.57142857,11.71428571,8.571428571,3,7.047619048,10.76190476,6.80952381,6,0.047619048,4.476190476,3.333333333,3.666666667,3.904761905,7.666666667,8.476190476,3.095238095,5.619047619,0.523809524,3,7.80952381,13.66666667,29.66666667,64.14285714,33.04761905,7.19047619,94.95238095,5.857142857,0.799433378,-0.740128423,9.782226563,0.159893484,-0.291903281,-0.268471857,0.014338966,1.2888621,0.098209277,-0.42281489,-0.392937534
St. Dev,,1.938335073,1.786190413,2.68594224,1.203170415,0.21821789,0.872871561,0.577350269,0.632455532,0.717137166,4.635782155,2.060975266,1.189237451,1.300183137,6.265932074,5.805170109,2.813234031,6.436872947,0.601585208,0.21821789,0,0,0.21821789,0,0.21821789,0,0.21821789,0,0,0,0.813575296,1.4309504,0.792824967,0,0,0,0,0,0,0,0.21821789,0.21821789,0,0,0.300792604,0,0,0.577350269,0.436435781,0,0.511766316,0.783763813,0.21821789,0.577350269,0.300792604,1.04425868,0,0,0.497613352,0,0.21821789,0,0.358568583,2.578297703,0.589592272,0,3.167543738,1.567527626,0,0.83094897,0.700340054,1.075705748,0.21821789,0.669043383,1.4309504,0.21821789,0.300792604,0.483045892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21821789,0,0.402373908,0,0.478091444,0.21821789,0,0,0,0.601585208,0.601585208,0.358568583,0.497613352,0,0,3.271085447,0.21821789,10.09408125,6.136541604,4.136941589,3.931557307,2.48997992,5.826458534,6.171748228,6.046644091,2.846049894,0.21821789,2.400396793,2.496664441,2.057506582,2.022492569,2.033060091,1.721018525,2.808999144,2.765432886,0.813575296,1.378404875,4.020187155,4.151305016,8.92375108,23.72190067,11.75362153,2.731648726,32.67181689,3.290679478,0.034643092,0.226756153,1.103765355,0.025007881,0.450066486,0.389728499,0.690860232,0.735252187,0.573707983,0.657687937,0.719680332
