Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
Nk_castellii,2,4,4,12,2,0,6,2,2,0,10,6,5,3,26,16,10,32,1,0,0,0,0,1,0,0,1,0,1,1,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,1,0,0,12,2,0,15,6,0,4,3,6,0,4,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,30,0,75,19,23,21,13,21,32,27,16,0,38,17,10,24,32,26,8,20,2,14,55,48,99,191,122,26,302,-7,0.890939191,-0.871917808,6.022460938,0.235159817,-0.773189888,-0.663294217,-0.861335844,0.571881458,-0.263348797,-2.160440887,-2.160440887
Nm_castellii,2,1,5,7,1,1,0,0,0,1,10,1,3,1,12,9,6,25,1,0,0,0,0,0,1,0,1,0,0,0,2,3,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,7,3,0,7,6,0,4,1,3,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,49,18,13,12,10,12,29,5,7,0,11,22,14,13,14,18,9,9,0,7,33,21,61,118,72,21,173,-12,0.863858885,-0.81875,5.260742188,0.198529412,0.650587566,-0.628608659,0.823051297,0.878284824,0.165306825,0.034214731,0.034214731
S_arboricola,2,0,1,6,0,1,0,1,2,0,2,5,5,0,11,12,9,36,2,1,0,0,0,0,2,0,1,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,3,0,9,2,0,1,2,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,12,0,30,18,28,11,6,2,15,10,9,0,6,12,1,9,13,12,6,12,1,3,18,22,50,91,58,5,145,4,0.842187203,-0.703921569,9.362304688,0.196078431,0.619039208,-0.336472237,-2.828236233,3.879001015,0.299360253,-0.812716841,-0.812716841
S_eubayanus,2,0,2,5,1,0,0,0,2,0,2,8,5,2,11,11,14,25,2,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,2,0,5,2,0,1,1,3,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,0,25,21,18,12,11,3,26,11,9,1,25,6,2,8,11,10,6,11,1,3,31,20,47,95,72,6,152,-11,0.857624942,-1.103181818,5.323242188,0.231818182,-1.312186389,-0.182321557,-6.953659961,5.026458266,-0.027228869,-0.943201056,-0.943201056
S_kudriavzevii,2,0,0,7,1,0,0,0,3,0,3,7,6,1,13,14,7,34,3,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,8,3,0,8,3,0,1,2,3,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,14,0,31,16,25,12,5,4,14,11,11,0,8,7,1,8,10,13,2,10,0,3,15,21,45,90,52,4,140,6,0.831607436,-0.736125655,9.788085938,0.188481675,-0.117783036,0.087011377,-1.724255287,2.83306319,0.211512,-0.668210372,-0.668210372
S_paradoxus,2,0,2,4,0,0,0,0,3,0,5,5,4,0,6,10,11,28,1,0,0,0,0,0,1,0,1,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,2,0,6,4,0,1,1,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13,0,26,17,22,12,5,4,19,10,10,0,5,9,1,6,12,13,2,12,0,3,14,22,45,86,53,4,132,8,0.834643364,-0.817021277,9.932617188,0.191489362,0.510825624,-0.167054085,-1.070997884,2.329484834,0.391220418,-0.673870636,-0.673870636
S_pastorianus,2,0,2,5,1,0,1,0,2,0,2,8,5,2,11,11,14,24,1,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,2,0,5,2,0,1,1,3,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,12,0,24,20,18,12,11,3,16,9,9,1,14,6,2,8,11,10,2,11,0,3,20,20,43,82,60,5,137,0,0.853394224,-0.908947368,7.348632813,0.210526316,-0.762140052,-0.182321557,-3.706497488,4.031251705,-0.362667287,-0.844511223,-0.844511223
Y_lipolytica,2,11,3,17,8,0,3,3,1,4,30,15,8,8,47,29,29,62,1,0,0,0,0,0,0,0,0,0,0,1,1,17,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,0,2,15,2,0,18,6,0,3,3,6,0,2,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,30,1,88,52,29,37,22,50,38,51,20,0,22,12,6,16,23,23,19,23,2,10,34,43,118,278,129,18,406,9,0.881521675,-0.940515654,9.500976563,0.141804788,-0.570544859,-0.133531393,-0.853696752,2.600414731,1.456523746,2.088629105,2.088629105
Z_parabailii,2,4,2,9,3,1,2,0,1,1,10,6,8,4,27,19,12,38,1,0,0,0,0,0,1,0,0,0,0,0,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,7,5,0,15,5,0,5,1,7,1,2,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,53,27,26,24,6,23,20,19,22,1,18,15,7,6,16,19,8,14,2,6,33,38,71,148,98,15,249,5,0.882158314,-0.99126506,9.252929688,0.213855422,-0.171850257,0.302280872,-1.522067159,0.506159523,0.278672691,-0.061171719,-0.061171719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,0,0,3,0,0,0,0,3,0,0,4,3,0,6,10,11,13,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,2,0,3,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,0,19,14,5,6,2,1,2,5,7,0,2,3,1,3,9,6,0,9,0,2,5,16,24,34,35,3,73,11,0.75673586,-0.614583333,10.82324219,0.21875,0.287682073,-0.223143551,2.891345304,1.102090423,-0.762478352,-0.718409223,-0.718409223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.545454545,3.090909091,10.31818182,1.590909091,0.5,2.181818182,1.181818182,2,1.272727273,11.63636364,5.727272727,5.818181818,2.636363636,22.36363636,20.31818182,13.63636364,43.54545455,1.409090909,0.090909091,0.045454545,0,0.045454545,0.090909091,0.818181818,0.045454545,0.454545455,0,0.090909091,0.181818182,1.545454545,9.090909091,3,0,0.045454545,0,0,0,0,0,0.045454545,0.727272727,0,0,0,0,0,0.363636364,0.227272727,0,0.727272727,0.954545455,0.227272727,0.409090909,0.181818182,1.045454545,0.090909091,0,0.636363636,0,0.545454546,0.181818182,1.318181818,10.04545455,3.090909091,0.045454545,12.77272727,5.954545455,0,2.681818182,1.909090909,3.863636364,0.181818182,3.090909091,9.045454545,0.272727273,0.863636364,1,0,0.545454546,0.045454545,0.090909091,0,0,0.090909091,0,0,0,0,0,0,0,0.045454545,0.045454545,0.363636364,0,0.227272727,0.045454545,0,0,0,1.181818182,0.727272727,0.318181818,0.772727273,0,0,20.90909091,0.045454545,58.22727273,28.36363636,26.63636364,18.77272727,14.04545455,19.40909091,29.54545455,19.77272727,14.27272727,0.227272727,19.86363636,15.54545455,7.5,11.40909091,18.63636364,20.90909091,8.181818182,14.31818182,1.090909091,6.636363636,35.40909091,32.90909091,73.59090909,167.8636364,96.68181818,15.22727273,253.5454545,9.517508418,0.862619828,-0.931614022,7.428799716,0.197634707,-0.159038893,-0.244784228,-2.111701336,2.335237956,0.922144216,-0.363717161,-0.363717161
,Mean,4.605661865,3.727747832,4.44421897,1.86851331,0.74001287,2.342899377,1.052722712,0.816496581,1.956231026,10.43595184,2.962974988,3.002163722,2.421047678,11.79404795,8.363106985,5.908391567,17.98869294,1.007547277,0.294244943,0.213200716,0,0.213200716,0.294244943,0.795006058,0.213200716,0.509647191,0,0.294244943,0.394771017,0.738548946,4.173716979,1.603567451,0,0.213200716,0,0,0,0,0,0.213200716,1.2024506,0,0,0,0,0,0.581087203,0.428932027,0,0.550481883,0.722249972,0.428932027,0.590326053,0.394771017,1.045501599,0.294244943,0,0.789542034,0,0.509647191,0.394771017,0.838727133,4.540581804,1.444499943,0.213200716,5.911504669,3.484349673,0,1.728923795,0.750180354,1.641586183,0.394771017,2.635094485,4.168787339,0.550481883,1.166821264,0.690065559,0,0.5958006,0.213200716,0.294244943,0,0,0.294244943,0,0,0,0,0,0,0,0.213200716,0.213200716,0.7267314,0,0.528413455,0.213200716,0,0,0,0.795006058,0.631085096,0.567900363,0.751621624,0,0,7.571306051,0.213200716,24.80962144,13.52086731,10.0073566,8.496115741,9.084142503,16.74076601,16.1856117,12.20824007,5.426406495,0.428932027,10.91654687,7.404807143,4.954555383,5.315378326,7.410066863,8.337574678,4.875950346,4.302672078,0.811177328,3.671582694,16.37843847,10.84044056,25.52805943,76.80606093,34.3710653,8.257359305,105.6966582,8.539822681,0.031066577,0.154994875,1.863268428,0.032239937,0.563805888,0.349269408,2.048665983,1.249239246,0.719710498,0.811170111,0.811170111
,St. dev ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
