Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
N_delphensis,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,2,2,7,2,2,2,1,0,8,7,4,2,4,5,1,5,0,0,15,5,15,23,22,4,45,-10,0.762154793,-0.8609375,4.797851563,0.3125,-0.117783036,-0.916290732,3.168684534,0.18809171,1.094016404,-1.234246042,-1.234246042
N_nivariensis,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,4,3,1,3,0,0,10,5,3,3,4,5,3,1,0,0,15,4,15,19,21,3,42,-11,0.757520021,-0.846551724,4.252929688,0.327586207,-0.606135804,-1.609437912,4.459252596,0.491767739,0.865126605,-0.955217652,-0.955217652
Nk_castellii,2,2,1,1,1,0,0,0,0,0,3,2,1,1,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,4,5,3,7,4,4,2,0,8,4,2,4,5,5,0,4,2,3,12,7,18,35,22,7,58,-5,0.813787131,-0.920731707,4.866210938,0.231707317,-0.587786665,-0.693147181,0.263155644,-0.206210938,0.321714261,-1.196484992,-1.196484992
Nm_castellii,2,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,3,3,3,3,5,4,1,1,0,3,5,1,2,2,5,0,2,0,2,8,3,12,23,14,3,36,-5,0.761106833,-1.005769231,4.764648438,0.211538462,0.405465108,-0.405465108,0.693065241,-0.375229649,-0.712215036,-1.01878296,-1.01878296
S_arboricola,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,2,7,2,1,0,5,11,1,1,1,5,4,1,1,0,16,2,13,15,20,2,30,-14,0.701884565,-1.39,3.999023438,0.36,0.693147181,0,5.921661036,0.578557393,0.463590317,-0.672953223,-0.672953223
S_eubayanus,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,8,1,18,1,1,0,25,5,1,0,0,4,4,2,1,0,30,1,13,29,32,2,46,-29,0.604320113,-2.182894737,3.760742188,0.407894737,-1.466337069,0.693147181,21.40583428,0.027025432,0.058317121,-0.534115795,-0.534115795
S_kudriavzevii,2,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,3,3,6,2,2,0,10,8,1,0,0,6,4,1,1,0,18,2,15,16,20,2,34,-16,0.689311051,-1.354716981,3.831054688,0.377358491,-0.200670696,1.098612289,8.346714954,0.068969827,0.669203777,-0.651263597,-0.651263597
S_paradoxus,2,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,3,3,3,10,4,2,0,7,8,1,1,0,6,3,1,1,0,15,2,14,23,18,2,34,-13,0.718873072,-1.363157895,3.979492188,0.298245614,0.117783036,1.098612289,5.134095253,0.420088587,1.121734061,-0.625349454,-0.625349454
S_pastorianus,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,8,1,8,1,1,0,15,5,1,0,0,4,4,3,1,0,20,1,14,19,22,2,36,-19,0.659184833,-1.60877193,4.069335938,0.368421053,-0.980829253,0.693147181,11.3392799,-0.09968489,-0.060134895,-0.625349454,-0.625349454
Y_lipolytica,2,5,1,0,1,0,1,0,0,0,11,2,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,2,12,20,8,8,2,0,5,1,3,1,0,0,0,1,1,1,6,2,4,57,11,5,62,-4,0.690636394,-2.111688312,6.278320313,0.103896104,-1.098612289,1.098612289,0.105837424,1.515445025,1.263427376,2.549814459,2.549814459
Z_parabailii,2,3,0,0,0,0,0,0,0,1,6,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,2,12,3,0,1,0,3,2,1,0,1,3,2,3,1,0,5,2,9,21,10,2,29,-3,0.678426491,-1.454761905,4.799804688,0.166666667,-0.287682073,0,0.150915101,-1.168130048,-0.313117506,-0.743345899,-0.743345899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,1.333333333,0.380952381,0.714285714,0.285714286,0.190476191,0.714285714,0.142857143,0.047619048,0.380952381,3.047619048,0.428571429,0.571428571,0.619047619,1.666666667,1.095238095,1.380952381,4.19047619,0.333333333,0.047619048,0,0,0,0,0.142857143,0.047619048,0.047619048,0,0,0,0.190476191,0.761904762,0.047619048,0,0.047619048,0,0,0,0,0,0,0.476190476,0,0,0.047619048,0,0,0.095238095,0,0,0.047619048,0,0.047619048,0,0,0.095238095,0,0,0.047619048,0,0.047619048,0,0,0.857142857,0.190476191,0,1,0.80952381,0,0.428571429,0,0.142857143,0,0.571428571,0.761904762,0.047619048,0.095238095,0,0,0.428571429,0.047619048,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.095238095,0.142857143,0.095238095,0.095238095,0,0,2.380952381,0,6.952380952,3.761904762,3.19047619,3.380952381,6.952380952,7.142857143,6.857142857,3.761904762,1.428571429,0.047619048,8.952380952,5.619047619,2.523809524,1.857142857,1.428571429,6.476190476,2.047619048,2.095238095,0.571428571,0.952380952,14.57142857,2.857142857,15.85714286,34.9047619,21.19047619,4.047619048,52.57142857,-11.71428571,0.733997376,-1.238378443,4.649507068,0.249048095,-0.417383465,0.06099685,4.624005454,0.100227247,0.271948278,-0.472812448,-0.472812448
St. Dev,,2.12916259,0.74001287,0.845154255,0.46291005,0.402373908,0.717137166,0.358568583,0.21821789,0.973457265,3.427479985,0.746420027,1.207121724,0.920662288,1.390443574,1.261140829,1.774153051,4.632699511,0.577350269,0.21821789,0,0,0,0,0.358568583,0.21821789,0.21821789,0,0,0,0.402373908,1.220850601,0.21821789,0,0.21821789,0,0,0,0,0,0,0.511766316,0,0,0.21821789,0,0,0.300792604,0,0,0.21821789,0,0.21821789,0,0,0.300792604,0,0,0.21821789,0,0.21821789,0,0,1.014185106,0.511766316,0,1.048808848,1.209092537,0,0.676123404,0,0.358568583,0,0.746420027,1.220850601,0.21821789,0.300792604,0,0,0.507092553,0.21821789,0,0,0,0.21821789,0,0,0,0,0,0,0,0,0,0.358568583,0,0,0,0,0,0,0.300792604,0.358568583,0.300792604,0.300792604,0,0,2.036570413,0,5.034641899,4.826020741,3.108360462,2.224324403,4.77991831,7.157413739,4.210531015,2.879318702,1.164964745,0.21821789,4.984738614,2.871866823,1.631534481,1.796822592,1.535298947,3.07602093,1.499206139,1.513431925,0.597614305,1.4309504,5.766900628,1.768776817,5.606119106,19.00501187,6.508602366,2.418185073,23.53841844,6.034425053,0.056716015,0.395958515,0.708838945,0.097273808,0.647188312,0.847212782,4.866318553,0.752903393,0.698755998,0.916415424,0.916415424
