Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
N_delphensis,1,2,1,11,0,0,4,2,2,0,7,3,2,0,23,27,10,39,1,0,0,0,0,0,1,0,0,0,0,1,2,8,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,10,5,0,16,7,0,4,2,2,0,6,8,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,0,69,19,28,15,11,21,24,18,16,0,32,21,15,10,28,31,10,18,2,6,53,44,84,171,116,23,278,-9,0.884371156,-0.901015228,5.702148438,0.246192893,-0.405465108,-0.534082486,-3.579002179,1.460714622,-0.418889606,0.012431762,0.012431762
N_nivariensis,1,4,1,13,1,0,3,2,3,2,8,4,7,3,29,30,10,49,2,0,0,0,0,0,2,0,0,0,0,0,2,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,2,12,3,0,16,8,0,2,2,5,0,5,9,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,23,0,73,26,28,12,11,20,26,21,16,0,31,21,12,13,26,27,17,16,2,7,52,42,85,179,120,21,285,-10,0.886619302,-0.925185185,5.600585938,0.232098765,-0.374693449,-0.462623522,-3.806194636,1.956069679,-0.795382256,-0.468381158,-0.468381158
Nk_castellii,2,4,4,12,2,0,6,2,2,0,10,6,5,3,26,16,10,33,1,0,0,0,0,1,0,0,1,0,1,2,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,1,0,1,0,0,12,2,0,15,6,0,4,3,6,0,4,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,31,0,77,19,23,22,13,22,33,27,16,0,41,18,10,25,33,28,8,21,2,15,59,49,104,195,127,27,311,-10,0.890985863,-0.864459161,5.733398438,0.238410596,-0.793230639,-0.693147181,-0.638228069,1.091404996,-0.109441694,-2.24377925,-2.24377925
Nm_castellii,2,1,6,9,1,1,0,2,1,1,11,3,7,1,15,15,11,29,1,1,0,0,0,0,1,0,1,0,0,0,2,4,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,7,4,0,8,6,0,4,3,5,0,6,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,56,22,15,15,10,12,33,5,14,0,14,26,15,18,23,19,10,12,0,7,40,37,74,131,99,22,212,-3,0.872696357,-0.896319018,6.405273438,0.236196319,0.587786665,-0.470003629,-4.111667179,1.289597282,0.055962615,0.239976857,0.239976857
S_arboricola,2,0,1,7,0,2,2,1,2,0,2,6,5,1,12,13,10,37,2,1,0,0,0,0,2,0,1,0,0,0,1,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,3,0,9,2,0,1,2,3,0,0,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,16,0,32,19,30,13,7,3,17,13,13,0,14,19,4,12,16,18,6,16,1,3,33,29,65,102,81,8,179,-4,0.868965548,-0.70390625,6.012695313,0.2421875,0.287682073,-0.194156014,-5.068681552,3.053791866,0.34028214,-1.173157349,-1.173157349
S_eubayanus,2,0,2,6,1,0,2,0,2,0,2,8,5,3,12,12,16,26,2,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,2,0,5,2,0,1,1,3,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,15,0,27,22,19,15,13,3,27,14,12,1,34,11,5,10,14,16,6,15,1,3,45,26,62,104,93,9,184,-19,0.873933632,-1.005597015,4.909179688,0.264925373,-1.070441412,-0.143100844,-5.678249154,3.875600247,0.013069093,-1.294690525,-1.294690525
S_kudriavzevii,2,0,0,9,1,0,2,0,3,0,3,7,6,2,15,16,7,36,3,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,8,2,0,8,3,0,1,2,3,0,0,5,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,17,0,34,16,27,14,7,5,16,14,14,0,19,14,4,11,13,20,6,14,1,3,33,27,65,103,76,8,177,-6,0.871703333,-0.69484127,5.659179688,0.238095238,-0.287682073,0.068992871,-5.528748429,3.060613541,0.502038266,-1.1833596,-1.1833596
S_paradoxus,2,0,2,5,0,0,2,0,3,0,5,5,4,1,7,11,12,30,1,0,0,0,0,0,1,0,1,0,0,0,1,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,2,0,6,4,0,1,1,2,0,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16,0,30,19,24,14,7,5,21,13,13,0,16,15,4,10,15,19,5,16,1,3,31,28,64,100,78,8,171,-3,0.874484255,-0.7592,6.190429688,0.236,-0.060624622,-0.133531393,-5.207873885,2.458737486,0.320990215,-1.1885613,-1.1885613
S_pastorianus,2,0,2,6,1,0,3,0,2,0,2,8,5,3,12,12,16,26,1,0,0,0,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,2,0,5,2,0,1,1,3,0,0,5,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,15,0,27,22,19,15,13,3,17,13,12,1,25,11,5,10,14,16,6,15,1,3,36,26,62,93,84,9,174,-10,0.881386751,-0.816935484,5.663085938,0.25,-0.773189888,-0.143100844,-5.000628017,3.315659684,-0.123816725,-1.351695814,-1.351695814
Y_lipolytica,2,11,3,18,8,0,4,3,1,5,31,15,9,8,50,30,32,68,1,0,0,0,0,0,0,0,0,0,0,1,3,19,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,2,0,2,2,0,1,0,0,0,1,0,2,16,2,0,20,6,0,3,4,7,0,2,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,32,1,98,60,32,45,26,53,44,54,21,0,27,14,11,16,24,31,23,25,2,11,41,45,140,307,146,24,454,4,0.888465733,-0.872771475,8.977539063,0.139384117,-0.624154309,-0.127833372,-2.121050699,2.750811968,0.726548575,1.424932164,1.424932164
Z_parabailii,2,4,2,9,3,1,3,0,1,1,11,6,8,4,27,20,12,40,2,0,0,0,0,0,1,0,0,0,0,0,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,3,7,5,0,16,5,0,5,1,7,1,2,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,57,32,26,25,8,26,22,19,23,1,22,17,9,8,17,21,10,20,2,6,39,40,84,159,111,17,272,1,0.891029231,-0.918059299,8.000976563,0.212938005,-0.245122458,0.287682073,-2.539452253,0.572523917,0.699927426,-0.330384761,-0.330384761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,0,0,3,0,0,0,0,3,0,0,4,3,0,6,10,11,13,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,2,0,3,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,0,19,14,5,6,2,1,2,5,7,0,2,3,1,3,9,6,0,9,0,2,5,16,24,34,35,3,73,11,0.75673586,-0.614583333,10.82324219,0.21875,0.287682073,-0.223143551,2.891345304,1.102090423,-0.762478352,-0.718409223,-0.718409223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,3.761904762,3.333333333,11.23809524,1.666666667,0.619047619,3,1.333333333,2,1.380952381,12.42857143,6,6.19047619,3.047619048,23.85714286,21.61904762,14.47619048,46.66666667,1.666666667,0.142857143,0.047619048,0,0.047619048,0.095238095,0.80952381,0.047619048,0.428571429,0,0.095238095,0.333333333,1.714285714,9.666666667,3.238095238,0,0.047619048,0,0,0,0,0,0.047619048,1.571428571,0,0.047619048,0,0,0,0.476190476,0.238095238,0,0.80952381,1.19047619,0.238095238,0.523809524,0.285714286,1.523809524,0.095238095,0,0.666666667,0,0.523809524,0.190476191,1.380952381,10.42857143,3.19047619,0.047619048,13.61904762,6.333333333,0,2.857142857,2.095238095,4.142857143,0.190476191,3.285714286,9.619047619,0.285714286,1.238095238,1.047619048,0,0.857142857,0.047619048,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0.047619048,0.047619048,0.380952381,0,0.238095238,0.047619048,0,0,0,1.19047619,0.80952381,0.333333333,0.80952381,0,0,23.52380952,0.047619048,62.9047619,30.52380952,28.9047619,20.76190476,15.76190476,21.66666667,32.57142857,21.80952381,16.04761905,0.238095238,25.61904762,18.71428571,9.476190476,13.57142857,20.71428571,25.04761905,9.904761905,17,1.333333333,7.476190476,44.33333333,36.76190476,86.28571429,183.8571429,111.6190476,18.28571429,283.4285714,-7.571428571,0.879967712,-0.915666949,6.259812128,0.210841967,-0.293949566,-0.231953793,-3.315142117,2.345074717,0.195872456,-0.606942116,-0.606942116
St. Dev,,4.657303532,3.979112129,3.935794226,1.879716291,0.864649668,1.974841766,1.016530045,0.707106781,2.060975266,10.53836528,2.863564213,2.976895155,2.201730921,11.31497112,7.67122018,6.161323296,16.8414172,0.912870929,0.358568583,0.21821789,0,0.21821789,0.300792604,0.813575296,0.21821789,0.507092553,0,0.300792604,0.658280589,0.783763813,4.151305016,1.546116487,0,0.21821789,0,0,0,0,0,0.21821789,1.164964745,0,0.21821789,0,0,0,0.679635757,0.436435781,0,0.511766316,0.92838826,0.436435781,0.74960307,0.643650304,1.167006753,0.300792604,0,0.795822426,0,0.511766316,0.402373908,0.804747816,4.500793581,1.503963019,0.21821789,5.826458534,3.58236421,0,1.711306936,0.83094897,1.621286967,0.402373908,2.610418686,4.140968371,0.560611911,1.04425868,0.669043383,0,0.72702918,0.21821789,0.300792604,0,0,0.300792604,0,0,0,0,0,0,0,0.21821789,0.21821789,0.74001287,0,0.538958431,0.21821789,0,0,0,0.813575296,0.679635757,0.577350269,0.872871561,0,0,6.546900393,0.21821789,23.78424849,13.81527795,8.802867498,8.659704163,8.988352251,16.90364852,15.90462646,11.83054964,4.421268941,0.436435781,8.857066052,6.067477706,4.044985137,4.81218691,6.317775377,6.296635534,4.493381376,3.924283374,0.577350269,3.932162861,11.51665461,7.924044182,20.6158746,72.10290266,25.09875732,7.322177662,92.74835386,7.386280719,0.011734694,0.136173146,0.996329747,0.038855404,0.457086229,0.35044607,2.076674473,1.00263705,0.691587118,0.820076487,0.820076487
