Species,Group,REP_Q2,REP_N2,REP_S2,REP_G2,REP_E2,REP_D2,REP_K2,REP_R2,REP_P2,REP_QN2,REP_RG2,REP_PR,REP_FG2,REP_SG2,REP_SR2,REP_KAP2,REP_PTS2,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_gen_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,LIG_WRPW_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,TRG_ER_diArg_1,TRG_ER_FFAT_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,A_homorep,C_homorep,D_homorep,E_homorep,G_homorep,H_homorep,I_homorep,K_homorep,L_homorep,M_homorep,N_homorep,P_homorep,Q_homorep,R_homorep,S_homorep,T_homorep,V_homorep,Y_homorep,FG_rich,PY,FRG,SGFYSG,PG_rich,ELASTIN_LIKE,FGxF,R_plus_Y,REP_RGG,AA_S,AA_P,AA_T,AA_A,AA_H,AA_Q,AA_N,AA_G,AA_R,AA_C,AA_D,AA_E,AA_F,AA_I,AA_K,AA_L,AA_M,AA_V,AA_W,AA_Y,acidic,basic,aliphatic,polar_fraction,chain_expanding,aromatic,disorder_promoting,net_charge,WF_complexity,KL_hydropathy,isoelectric_point,FCR,ED_ratio,RK_ratio,SCD,kappa*,omega*,aromatic_spacing*,omega_aromatic*
Nk_castellii,2,2,4,11,1,0,5,2,2,0,8,4,4,2,22,14,6,29,1,0,0,0,0,1,0,0,1,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,10,2,0,11,5,0,3,3,5,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,0,60,16,19,17,8,14,27,23,13,0,25,12,7,21,23,20,7,16,0,10,37,36,81,151,89,17,230,-1,0.876220041,-0.753550296,6.786132813,0.215976331,-0.693147181,-0.538996501,-1.192486258,1.300845017,-0.434368296,-1.658414072,-1.658414072
Nm_castellii,2,0,5,8,1,1,0,1,1,0,7,3,6,1,14,14,8,24,0,1,0,0,0,0,1,0,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,5,4,0,7,4,0,4,3,5,0,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,46,15,10,11,7,6,22,4,12,0,7,19,11,15,17,11,9,10,0,4,26,29,56,95,70,15,154,3,0.850868312,-0.793644068,9.028320313,0.233050848,0.916290732,-0.3254224,-2.285825522,1.044687743,0.016632441,1.03621224,1.03621224
S_arboricola,2,0,1,6,0,1,0,1,2,0,2,4,5,0,11,12,9,33,2,0,0,0,0,0,2,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,2,0,9,2,0,1,2,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,11,0,28,16,26,11,6,1,9,6,8,0,2,4,1,8,12,11,2,12,0,3,6,20,44,76,42,4,120,14,0.799807293,-0.457228916,10.71972656,0.156626506,0.510825624,-0.36772478,3.415549039,2.594259024,0.280597111,-0.720293894,-0.720293894
S_eubayanus,2,0,2,4,1,0,0,0,2,0,2,7,5,2,10,10,14,22,2,0,0,0,0,0,2,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,1,0,5,2,0,1,1,2,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,0,22,19,17,12,6,2,9,8,8,1,3,2,2,8,11,10,1,9,0,3,5,19,40,65,43,5,110,14,0.821477884,-0.507843137,10.69433594,0.156862745,-0.287682073,-0.287682073,3.702702745,2.001145628,0.100608721,-0.950590622,-0.950590622
S_kudriavzevii,2,0,0,7,0,0,0,0,3,0,1,5,6,0,11,14,7,32,1,0,0,0,0,0,2,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,8,2,0,8,3,0,1,2,2,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12,0,29,16,23,11,5,2,9,7,9,0,2,3,1,8,10,11,1,10,0,3,5,19,41,75,40,4,117,14,0.797478467,-0.4925,11.08886719,0.15,0.287682073,-0.09531018,3.709956375,1.710895354,0.55458064,-0.734712196,-0.734712196
S_paradoxus,2,0,1,4,0,0,0,0,3,0,2,4,4,0,5,10,11,26,1,0,0,0,0,0,1,0,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,5,1,0,6,3,0,1,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11,0,24,17,20,12,5,2,10,5,8,0,2,3,1,6,12,11,1,12,0,3,5,20,42,66,42,4,110,15,0.802453721,-0.513636364,10.91894531,0.162337662,0.287682073,-0.36772478,4.340405624,1.637882635,0.592364448,-0.750030975,-0.750030975
S_pastorianus,2,0,2,4,1,0,1,0,2,0,2,7,5,2,10,10,14,22,1,0,0,0,0,0,2,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,4,1,0,5,2,0,1,1,2,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,0,22,19,17,12,6,2,9,7,8,1,4,2,2,8,11,10,1,9,0,3,6,19,40,64,44,5,110,13,0.82299016,-0.528104575,10.52246094,0.163398693,-0.510825624,-0.287682073,3.01619853,2.325148068,0.029104328,-0.950590622,-0.950590622
Y_lipolytica,2,5,2,17,7,0,2,3,1,5,14,13,9,7,48,29,28,58,1,0,0,0,0,0,0,0,0,0,0,0,3,15,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,15,2,0,17,5,0,1,3,6,0,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,1,81,50,23,36,8,23,26,41,18,0,17,8,6,13,20,22,17,20,1,5,25,38,108,202,113,12,325,13,0.858909149,-0.662758621,9.954101563,0.144827586,-0.693147181,-0.100083459,0.958729796,2.288012305,0.704541096,0.371605212,0.371605212
Z_parabailii,2,1,2,9,3,0,2,0,1,0,5,6,6,4,27,18,11,37,1,0,0,0,0,0,1,0,0,0,0,0,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,7,3,0,14,5,0,4,1,6,1,1,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,49,28,23,23,4,12,18,19,19,1,13,9,7,6,15,16,8,15,1,5,22,34,68,126,84,13,214,12,0.868890972,-0.771134021,9.993164063,0.192439863,-0.336472237,0.223143551,1.167208826,0.780328542,0.649956826,0.236869388,0.236869388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E. neolycopersici,,0,0,3,0,0,0,0,3,0,0,4,3,0,6,10,11,13,1,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,2,0,3,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,0,19,14,5,6,2,1,2,5,7,0,2,3,1,3,9,6,0,9,0,2,5,16,24,34,35,3,73,11,0.75673586,-0.614583333,10.82324219,0.21875,0.287682073,-0.223143551,2.891345304,1.102090423,-0.762478352,-0.718409223,-0.718409223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean,,2.333333333,2.714285714,9.80952381,1.142857143,0.333333333,1.428571429,1.047619048,1.952380952,1,8.619047619,4.952380952,5.619047619,1.857142857,20.52380952,19.0952381,12.28571429,38.47619048,0.952380952,0.095238095,0.047619048,0,0.047619048,0.095238095,0.666666667,0,0.380952381,0,0.095238095,0.095238095,1.476190476,8.047619048,2.714285714,0,0,0,0,0,0,0,0.047619048,0.380952381,0,0,0.047619048,0,0,0.333333333,0.238095238,0,0.571428571,0.80952381,0.190476191,0.380952381,0.142857143,0.857142857,0.095238095,0,0.666666667,0,0.380952381,0.095238095,1.333333333,8.952380952,2.380952381,0.047619048,11.28571429,4.904761905,0,2.19047619,2,3.571428571,0.142857143,2.428571429,7.952380952,0.142857143,0.619047619,1.047619048,0,0.523809524,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0.285714286,0,0.238095238,0.047619048,0,0,0,1,0.619047619,0.190476191,0.571428571,0,0,17.76190476,0.047619048,50.0952381,24.33333333,22.42857143,16.71428571,7.904761905,12.76190476,22,14.42857143,12.71428571,0.190476191,10.52380952,9.523809524,5.523809524,9.714285714,17,16.04761905,5.857142857,12.52380952,0.619047619,5.047619048,20.04761905,29.71428571,60.85714286,129.8095238,74.0952381,11.19047619,198.4285714,9.666666667,0.843594877,-0.797119864,9.763253348,0.179182608,-0.039115835,-0.271091104,1.058665102,1.526184976,0.19275072,-0.225431267,-0.225431267
St. Dev,,2.726414006,3.148695875,4.31994268,1.711306936,0.658280589,1.434274331,0.973457265,0.669043383,1.549193338,6.996257503,2.654735212,2.45919073,1.982062418,10.9252874,7.381766468,4.890223483,12.68313466,0.973457265,0.300792604,0.21821789,0,0.21821789,0.300792604,0.795822426,0,0.497613352,0,0.300792604,0.300792604,0.872871561,2.710649193,1.677583296,0,0,0,0,0,0,0,0.21821789,0.920662288,0,0,0.21821789,0,0,0.577350269,0.436435781,0,0.507092553,0.74960307,0.402373908,0.589592272,0.358568583,1.014185106,0.300792604,0,0.795822426,0,0.497613352,0.300792604,0.730296743,3.853260833,1.023532631,0.21821789,4.691938375,2.773170783,0,1.249761882,0.774596669,1.660464651,0.358568583,2.111194652,2.635833653,0.358568583,0.804747816,0.669043383,0,0.601585208,0,0.300792604,0,0,0,0,0,0,0,0,0,0,0.21821789,0.21821789,0.560611911,0,0.538958431,0.21821789,0,0,0,0.774596669,0.589592272,0.402373908,0.676123404,0,0,4.887788476,0.21821789,19.15699549,9.051703339,6.225523501,6.333583955,4.311667449,9.170085942,13.28533026,9.22806279,3.964124836,0.402373908,6.742544383,5.381626591,3.092232973,4.244323941,5.385164807,5.123243021,4.246006527,3.140366979,0.804747816,1.935876816,10.77254005,7.874914966,16.68318229,48.6689008,22.33585629,4.697010194,64.29663399,5.313504807,0.026831315,0.225789796,1.025387489,0.032411082,0.457838445,0.311116178,2.132266406,0.816297206,0.689170679,0.751146289,0.751146289
